catalog_id,source_file,web_file,media_type,subject,service_context,room_or_area,city,state,country,creator,credit_line,copyright_notice,rights_usage_terms,permission_status,client_or_people_approval,usage_scope,page_assignment,alt_text,caption,keywords,status,notes
IMG-0724,MEDIA/IMAGES/studio-decor-guitar-artwork-detail.jpeg,MEDIA/IMAGES/studio-decor-guitar-artwork-detail.webp,image,studio decor guitar artwork detail,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Detail of guitar-themed wall artwork in the studio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0725,MEDIA/IMAGES/acoustic-guitar-hands-close-up-recording-session.jpeg,MEDIA/IMAGES/acoustic-guitar-hands-close-up-recording-session.webp,image,acoustic guitar hands close up recording session,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Close-up of hands playing acoustic guitar during a recording session at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0726,MEDIA/IMAGES/music-production-drum-pad-controller-close-up.jpeg,MEDIA/IMAGES/music-production-drum-pad-controller-close-up.webp,image,music production drum pad controller close up,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Close-up of a drum pad controller during production.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0727,MEDIA/IMAGES/recording-artist-acoustic-guitar-session-view-02.jpeg,MEDIA/IMAGES/GALLERY/recording-artist-acoustic-guitar-session-view-02.webp,image,recording artist acoustic guitar session view 02,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,gallery,Artist playing acoustic guitar during a recording session at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0728,MEDIA/IMAGES/checkmark-audio-on-air-interview-set-view-01.jpeg,MEDIA/IMAGES/checkmark-audio-on-air-interview-set-view-01.webp,image,checkmark audio on air interview set view 01,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,The on-air interview set at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0729,MEDIA/IMAGES/daniel-interview-checkmark-audio-studio-view-04.jpeg,MEDIA/IMAGES/daniel-interview-checkmark-audio-studio-view-04.webp,image,daniel interview checkmark audio studio view 04,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Daniel during a recorded interview at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0730,MEDIA/IMAGES/engineers-at-control-room-workstation-view-08.jpeg,MEDIA/IMAGES/engineers-at-control-room-workstation-view-08.webp,image,engineers at control room workstation view 08,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,our-team,Engineers working at the control room workstation at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0731,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-04.jpeg,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-04.webp,image,studio patch bay and rack gear view 04,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Studio patch bay and rack gear at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0732,MEDIA/IMAGES/mixing-engineer-at-studio-workstation-view-07.jpeg,MEDIA/IMAGES/mixing-engineer-at-studio-workstation-view-07.webp,image,mixing engineer at studio workstation view 07,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,our-team,Mixing engineer at the studio workstation at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0734,MEDIA/IMAGES/tiny-house-elevator-albuquerque-music-scene-checkmark-audio-client-view-04.jpg,MEDIA/IMAGES/GALLERY/tiny-house-elevator-albuquerque-music-scene-checkmark-audio-client-view-04.webp,image,tiny house elevator albuquerque music scene checkmark audio client view 04,,,,,,Tiny House Elevator,Courtesy of Tiny House Elevator,© Tiny House Elevator. Used with permission.,Property of Tiny House Elevator; used with the band's permission for Checkmark Audio promotional/website purposes.,verified,approved,public-website,gallery,"Tiny House Elevator, an Albuquerque band Checkmark Audio has recorded and mixed for.",,,pending-human-approval,"New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing. Confirmed by Gavin 2026-08-08: image usable, credited as property of Tiny House Elevator."
IMG-0735,MEDIA/IMAGES/engineers-at-control-room-workstation-view-09.jpg,MEDIA/IMAGES/engineers-at-control-room-workstation-view-09.webp,image,engineers at control room workstation view 09,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,our-team,Engineers working at the control room workstation at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0736,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-05.jpg,MEDIA/IMAGES/studio-patch-bay-and-rack-gear-view-05.webp,image,studio patch bay and rack gear view 05,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Studio patch bay and rack gear at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency from camera-default filename during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0737,MEDIA/IMAGES/mixing-console-close-up-view-03.jpg,MEDIA/IMAGES/mixing-console-close-up-view-03.webp,image,mixing console close up view 03,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,studio-a,Close-up of the mixing console at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
IMG-0738,MEDIA/IMAGES/engineers-at-control-room-workstation-view-10.jpg,MEDIA/IMAGES/engineers-at-control-room-workstation-view-10.webp,image,engineers at control room workstation view 10,,,,,,Checkmark Audio staff,Checkmark Audio,© Checkmark Audio. All rights reserved.,Owned by Checkmark Audio; approved for public-website use.,verified,approved,public-website,our-team,Engineers working at the control room workstation at Checkmark Audio.,,,pending-human-approval,New addition; renamed for SEO consistency during cleanup pass. Original source archived outside the repo in checkmark-audio-media-originals-2026-08-07.zip (Bridget's Desktop); only the optimized web copy remains in MEDIA/IMAGES. Draft alt text generated from the SEO filename/visual content; confirm against real page context before publishing.
